,Node,Degree,Strenght,Clustering coefficient,Average path length,Maximum path length,Betweenness,Eigenvector centrality,PageRank
33,ADA,7,10704.0,0.7142857142857143,3.632393587617468,11,1.3170978892250098e-05,0.010687755421715482,0.00020484726864825886
34,ADD,37,16197.5,0.15615615615615616,3.4331122166943064,11,0.017017744147689848,0.01903905527938314,0.0012284031459788938
35,ADE,14,4865.0,0.4835164835164835,3.9085129906025426,11,0.00013188966312217956,0.008119854531082259,0.00020497392393917127
36,ADF,1,158.0,0.0,4.488391376451078,12,0.0,0.0006132495014127548,4.494001132126744e-05
37,ADH,2,320.0,1.0,4.863736871199558,12,0.0,9.60206299765968e-05,5.690957108230231e-05
38,ADK,1,96.0,0.0,5.211166390270868,13,0.0,5.22686354200016e-06,9.653980120858906e-05
39,ADL,24,60967.0,0.17028985507246377,3.632393587617468,10,0.006582875980177842,0.0038920347284436005,0.0017499798956993966
40,ADQ,1,3071.0,0.0,4.216141514648977,12,0.0,0.0002785099520847174,0.0002430119762335823
41,ADU,1,1077.0,0.0,4.200110558319514,12,0.0,0.0008812423135986692,6.775876599010871e-05
42,ADZ,6,5033.0,0.7333333333333333,4.217523493642896,12,8.456257447011534e-06,0.0010071729115382264,0.0001493938727086478
43,AER,12,3175.0,0.5454545454545454,3.872305140961857,11,1.4761409063471078e-06,0.005414356340932187,0.00012447055671878127
44,AES,4,15724.0,1.0,4.282476506357104,12,0.0,0.00132961764346968,0.0002372573464662771
45,AET,4,210.0,0.6666666666666666,4.894416804864566,13,1.5291604786639297e-07,2.7230466185341332e-05,0.00012485334391970429
46,AEX,5,4124.0,0.7,3.925925925925926,12,2.872881835745541e-06,0.004739021193177724,8.103651863070617e-05
47,AEY,6,2998.0,0.26666666666666666,4.321448313985627,12,0.001381902324568593,0.0004975081265599402,0.00021967498763130313
48,AFA,2,777.0,1.0,4.106688778330569,12,0.0,0.0006563164642371871,6.87069910637569e-05
49,AFL,1,150.0,0.0,6.079601990049751,14,0.0,3.4281666438492006e-07,8.648736230773476e-05
50,AFT,1,9.0,0.0,5.283858485351023,10,0.0,4.185024665746557e-06,4.888405734260449e-05
51,AGA,12,7813.5,0.5,3.59812050856827,11,0.0006185688235142339,0.019042781128325952,0.00017150831565449474
52,AGE,1,56.0,0.0,6.373687119955776,14,0.0,4.5438784433961447e-07,0.00013086346318227926
53,AGF,2,480.0,1.0,3.686843559977888,11,0.0,0.00325986456623566,5.324737021171252e-05
54,AGH,3,7254.0,1.0,3.896904367053621,11,0.0,0.0036137319522517044,0.00012685327827182682
55,AGJ,1,392.0,0.0,4.645660585959093,12,0.0,0.00013307895865487186,4.4829950231552996e-05
56,AGL,3,111.0,0.3333333333333333,4.741293532338308,10,0.0005515681846540795,3.028384169712458e-05,0.00018239158107537603
57,AGN,2,168.0,1.0,4.906578220011056,13,0.0,2.651214512455587e-05,6.583501325133584e-05
58,AGP,47,68862.5,0.4939870490286771,3.3993919292426753,11,0.0008563415357095517,0.061872052872601016,0.0007125581780037808
59,AGR,3,1956.0,0.3333333333333333,4.118850193477059,11,0.000226169935113694,0.0008541576493056298,9.345117495330557e-05
60,AGS,2,7153.0,1.0,3.9107241569928135,12,0.0,0.0035674112263958144,8.793566969052682e-05
61,AGT,2,1648.0,1.0,4.097291321171918,12,0.0,0.0009744457507680086,7.608291071921737e-05
62,AGU,7,7678.0,0.7619047619047619,3.6644555002763957,11,5.762444452802657e-06,0.005134116030902522,0.00011932976456758293
63,AHB,7,16245.0,0.6666666666666666,4.085129906025428,11,0.0001932408116417294,0.0022444046683296514,0.0003107703223103546
64,AHE,2,184.0,1.0,4.51575456053068,12,0.0,8.969410451475212e-05,6.716985618064859e-05
65,AHN,1,342.0,0.0,4.155058043117744,12,0.0,0.0013987174638652902,4.3782240618362524e-05
66,AHO,9,9734.0,0.7222222222222222,3.599778883360973,11,2.1767128082217785e-07,0.012738594562396883,0.00012920522639319195
67,AHS,2,57.0,1.0,5.800718629076838,14,0.0,8.546100161895509e-06,7.575329873917002e-05
68,AHU,3,199.0,0.6666666666666666,3.70342730790492,11,3.3338343313058156e-05,0.003969618614569823,6.646484424512984e-05
69,AIA,2,342.0,1.0,4.184908789386402,12,0.0,0.0012458502567273004,7.450293338527394e-05
70,AIC,2,38.0,1.0,5.101437258153676,12,0.0,9.998736068099607e-06,8.604399659005664e-05
71,AIM,1,19.0,0.0,6.100608070757325,13,0.0,1.7450900686097004e-07,0.00010064981154260713
72,AIN,3,399.0,1.0,5.198728579325595,13,0.0,5.616945082371905e-06,0.0001317391710278525
73,AIR,2,54.0,1.0,6.081260364842454,14,0.0,3.553120463644162e-07,0.00011721157456440738
74,AIT,1,288.0,0.0,4.626312880044224,12,0.0,4.906942983023991e-05,7.177237618231698e-05
75,AIU,2,96.0,1.0,4.626036484245439,12,0.0,4.997283375826387e-05,5.9112297571892555e-05
76,AIY,9,8903.0,0.7222222222222222,4.037037037037037,12,3.2976717550518844e-07,0.008132601856570398,9.873744741295983e-05
77,AJA,5,7791.5,0.8,3.683526810392482,11,4.7212541475491166e-08,0.00643697546875121,0.00012322905890810768
78,AJF,8,3146.0,0.7142857142857143,4.087617468214483,11,0.00016254864007959004,0.0020350077733091404,0.00011199371156936116
79,AJI,1,267.0,0.0,4.488391376451078,12,0.0,0.0006132495014127548,4.73412133712805e-05
80,AJL,2,714.0,1.0,4.383084577114428,11,0.0,0.00020576682856954237,7.446911956525204e-05
81,AJR,2,600.0,1.0,4.071310116086235,12,0.0,0.0015599694677879343,9.347931237616799e-05
82,AJU,5,11357.0,0.6,4.3231066887783305,12,1.826629040795037e-05,0.0006052864316988817,0.00020556977797394453
83,AKA,1,150.0,0.0,4.619126589275843,12,0.0,0.0001489951092494133,4.3299722757482356e-05
84,AKB,1,16.0,0.0,5.212271973466003,13,0.0,5.045899192305022e-06,4.415567209717583e-05
85,AKF,1,468.0,0.0,4.661691542288557,12,0.0,0.0002860822286093976,5.827392258406075e-05
86,AKG,2,228.0,0.0,7.731343283582089,13,4.587481435991789e-07,1.767310312167999e-10,0.000254463953760843
87,AKI,2,195.0,0.0,6.193477059148701,14,1.5291604786639297e-07,9.384089793681097e-08,0.00017948232796475349
88,AKJ,3,12194.0,0.6666666666666666,3.775013819789939,11,6.50706586665502e-09,0.002667884053231654,0.00013889517666396543
89,AKL,44,130494.0,0.17230443974630022,3.251796572692095,10,0.019552600676725165,0.011544059106947183,0.0034196510479872376
90,AKN,6,1079.0,0.13333333333333333,4.208955223880597,12,0.0027664551939668705,0.0002889748856254046,0.000399131020716534
91,AKP,3,179.0,1.0,4.89469320066335,13,0.0,2.6771376157638683e-05,0.00010729609067699129
92,AKS,1,206.0,0.0,5.283858485351023,10,0.0,4.185024665746557e-06,0.00021140221761261163
93,AKU,1,38.0,0.0,5.67910447761194,13,0.0,2.2166217490421387e-06,8.563657547343643e-05
94,AKV,2,300.0,0.0,6.0431177446102815,14,0.00027620206285787453,4.1259253463829507e-07,0.00027322435269157367
95,AKX,1,200.0,0.0,4.2849640685461585,12,0.0,0.00047444753103113467,4.7078391371498475e-05
96,AKY,3,823.0,1.0,4.6130458817025985,11,0.0,9.931408808857074e-05,8.653317798869195e-05
97,ALA,29,16207.0,0.3078817733990148,3.285516860143726,11,0.002848944125986671,0.026715490765477613,0.0005353182386827656
98,ALB,23,49537.0,0.7391304347826086,3.570480928689884,12,0.0003382366173883951,0.028077106625113167,0.0003867994981549411
99,ALC,35,37603.5,0.6352941176470588,3.4814814814814814,11,9.082917062328622e-05,0.050146203577169646,0.0003870387582499469
100,ALF,6,4263.0,0.6,5.267827529021559,13,0.0003221311260062069,2.2581122796422048e-05,0.00021452108618608763
101,ALG,56,59255.5,0.19350649350649352,3.4466556108347155,11,0.010420559904752156,0.041430974729989446,0.0017604626111332507
102,ALH,2,800.0,1.0,4.369541182974019,11,0.0,0.00016018506590663348,6.67337406549909e-05
103,ALJ,1,60.0,0.0,6.423991155334439,14,0.0,6.591113252092606e-08,0.00013015501078489117
104,ALM,2,456.0,1.0,4.4212271973466,12,0.0,0.0005250668770332754,8.024346385689175e-05
105,ALO,4,3103.0,0.5,3.783858485351023,12,0.00030187509796569047,0.005223160509762286,9.124292761933065e-05
106,ALP,15,6972.0,0.819047619047619,3.495854063018242,11,2.2703821690417434e-06,0.027706826398224492,0.00014373141544404697
107,ALS,1,361.0,0.0,4.185185185185185,12,0.0,0.0012237121818025965,4.438296539525298e-05
108,ALW,2,1184.0,1.0,3.9792703150912105,12,0.0,0.001194547585390058,5.526748664871969e-05
109,AMA,5,16119.0,1.0,3.886401326699834,12,0.0,0.006446915166409148,0.0001525070926429978
110,AMD,9,13646.0,0.5277777777777778,4.017412935323383,11,9.687871181497986e-06,0.003220737481320255,0.00026485839793272717
111,AMH,2,72.0,0.0,4.432006633499171,12,0.0005529444290848769,0.00033821901015082734,0.00012413747296792803
112,AMI,6,3552.0,0.4,3.9173576561636265,10,0.0006173267215381873,0.0011503437277327517,0.00014758655815413446
113,AMM,50,38564.0,0.4228571428571429,3.3336097291321174,11,0.0008292252772098349,0.057424212434284395,0.0006057185211042293
114,AMQ,2,722.5,1.0,4.908789386401327,11,0.0,2.5409845744430852e-05,7.373636909471642e-05
115,AMS,192,481335.0,0.14283376963350786,2.7313432835820897,10,0.04049213102328635,0.1714515968775088,0.005383750127221094
116,AMV,1,40.0,0.0,5.868988391376451,13,0.0,9.738970755601732e-07,4.8480478719604875e-05
117,AMY,2,57.0,0.0,4.584024322830293,12,0.0005497051176451772,0.00010492467568460937,9.395756795128891e-05
118,ANC,39,69539.0,0.0796221322537112,3.216694306246545,11,0.08152332552856371,0.01567684306539464,0.005312679891634129
119,ANE,1,171.0,0.0,4.545328911000553,12,0.0,0.0003800476381920786,4.505287998653183e-05
120,ANF,5,23297.5,0.5,4.492537313432836,13,8.410382632651614e-07,0.00034015872305384495,0.00048165213998788863
121,ANG,1,171.0,0.0,4.545328911000553,12,0.0,0.0003800476381920786,4.505287998653183e-05
122,ANI,9,587.0,0.08333333333333333,4.208402432283029,12,0.005514585948197753,0.0002845664857166491,0.00043568806964029125
123,ANK,44,47582.0,0.17970401691331925,3.4889441680486457,11,0.006195732031247662,0.034532387695793136,0.001233409542242977
124,ANM,5,234.0,0.7,4.583747927031509,12,8.139231492479216e-05,0.00011404569760111654,0.00010772474990294471
125,ANR,3,3238.0,1.0,3.612769485903814,11,0.0,0.008068375235569086,7.1251920617941e-05
126,ANU,21,14597.0,0.38571428571428573,3.3924820342730793,11,0.000785829858403447,0.01638693373239476,0.00024333235122000888
127,ANV,2,97.0,0.0,6.205638474295191,14,1.5291604786639297e-07,9.148951255964206e-08,0.0001852947253720325
128,ANX,4,1147.0,0.6666666666666666,5.267551133222775,13,1.3889874347864027e-06,4.288506750529698e-05,9.025148581940482e-05
129,AOI,4,6707.0,1.0,3.58955223880597,11,0.0,0.010562441023706575,0.00010193210372174137
130,AOJ,7,23237.0,0.9523809523809523,3.7122719734660032,11,6.50706586665502e-09,0.004226987882889485,0.00022583399025385205
131,AOK,3,429.0,0.3333333333333333,4.037313432835821,11,0.000552944429084877,0.0019419261129228732,9.655595188333995e-05
132,AOL,1,95.0,0.0,4.106965174129353,12,0.0,0.0006444553142703949,4.3346825772275884e-05
133,AOO,4,1260.0,0.5,4.14538419016031,12,2.2937407179958946e-07,0.0014999406016716974,7.481131457911426e-05
134,AOR,1,3912.0,0.0,4.005527915975677,11,0.0,0.00090191377180545,9.210226264704657e-05
135,AOT,4,448.0,0.8333333333333334,3.6589275843007187,11,3.218102665317135e-06,0.006253390959298877,4.565682249829621e-05
136,APF,4,1766.5,1.0,3.9792703150912105,12,0.0,0.0042936122190611594,5.6624547356380515e-05
137,APL,5,1205.0,0.5,4.775843007186291,12,1.1165836753541976e-05,0.00012448924692524897,0.00015934522638418996
138,APN,2,1428.0,0.0,4.004422332780542,12,0.000552944429084877,0.0016531990735358293,0.00012751367276414967
139,APO,2,1326.0,1.0,4.993366500829187,13,0.0,6.791678335399447e-05,7.337535499892625e-05
140,APW,6,3550.5,0.4,3.6470425649530127,11,0.0011074292785497226,0.0021623093661672995,0.00028847358190068505
141,AQG,2,340.0,1.0,3.953565505804312,11,0.0,0.0014029487347411134,4.526746875029096e-05
142,AQI,4,1815.0,0.3333333333333333,4.088446655610834,11,0.0005547374589562436,0.0017453618684657136,0.00012687733817841513
143,AQJ,5,2206.5,0.7,3.6097291321171916,11,2.3309494023856027e-07,0.010261093091613683,6.906857800280446e-05
144,AQP,4,14911.0,0.3333333333333333,4.277777777777778,12,0.0005530973451327434,0.00044426380217590743,0.0003585242027111839
145,ARC,3,110.0,1.0,5.891929242675511,14,0.0,1.4548685750158457e-06,9.796163585674071e-05
146,ARH,4,2264.0,0.5,3.870646766169154,11,0.0011055830260740215,0.0030873816713174727,0.00017420130131947504
147,ARI,2,5968.0,0.0,4.99281370923162,13,2.9054049094614664e-07,4.7682084070877215e-05,0.00016113732360630728
148,ARK,5,725.5,0.4,4.576838032061913,12,0.0005537375022228381,0.00016632127946499632,0.0001349887505595046
149,ARM,5,2749.0,0.5,4.183803206191266,10,0.0006973917696510897,0.00048309884330195187,0.0001680938936322309
150,ARP,2,38.0,1.0,6.732448866777225,12,0.0,1.0969125992100755e-08,0.00016290229059503516
151,ARR,1,15.0,0.0,6.095909342177999,14,0.0,2.3166503817462374e-07,9.311938997302344e-05
152,ART,3,684.0,0.3333333333333333,4.145107794361525,12,0.0011055830260740212,0.001423598051366727,0.000148040752191426
153,ARU,3,2376.0,0.6666666666666666,4.095632946379215,12,5.09720159554643e-07,0.0009745385604425492,0.00010464954002510282
154,ARW,2,738.0,0.0,4.200939745715865,12,5.547049863343863e-08,0.0026197147955447147,5.362579470847879e-05
155,ASA,1,200.0,0.0,4.971807628524046,12,0.0,5.918070783528808e-05,4.933807054372522e-05
156,ASB,15,7067.5,0.49523809523809526,3.402708678828082,11,0.00012273080886241597,0.01856032426887414,0.00017059178154278944
157,ASD,2,210.0,1.0,4.3468767274737425,12,0.0,0.0004992246996772068,7.561467579373134e-05
158,ASE,2,4214.0,1.0,4.135986733001658,12,0.0,0.002496483997022445,7.479757250120676e-05
159,ASF,1,118.0,0.0,4.263957987838585,12,0.0,0.00113481091444486,4.354156878395188e-05
160,ASI,2,1200.0,0.0,7.478993919292427,16,0.000552944429084877,5.926922901687398e-09,0.00033176700973877593
161,ASJ,7,9065.0,0.42857142857142855,3.771697070204533,11,0.0004801342236231124,0.002489049458103826,0.00015512157587569683
162,ASM,7,3474.0,0.5238095238095238,3.972360420121614,11,0.0005549148441481093,0.003332605803039029,0.000160663351972853
163,ASO,4,236.0,0.3333333333333333,5.426478717523493,13,1.6311045105748586e-06,1.2700075539266228e-05,0.00015783338009668795
164,ASP,9,9190.0,0.4722222222222222,4.101437258153676,10,0.0006266932604068511,0.0008240634512134712,0.00042135477616039516
165,ASR,1,2100.0,0.0,3.98065229408513,12,0.0,0.001905148162909323,7.075961031904807e-05
166,ASU,8,7478.5,0.42857142857142855,4.020453289110005,12,0.0011521768041733718,0.002084283221448073,0.0002433686106860521
167,ASV,1,126.0,0.0,4.394140409065782,12,0.0,0.00046957877702959535,4.577279986627221e-05
168,ASW,4,15315.0,0.5,3.6614151464897735,11,0.000552944429084877,0.005165202785277809,0.00029610566238798426
169,ATC,1,150.0,0.0,4.347153123272526,12,0.0,0.0004903558728146705,4.434422865482895e-05
170,ATD,1,9.0,0.0,5.283858485351023,10,0.0,4.185024665746557e-06,4.888405734260449e-05
171,ATH,95,182107.0,0.2091825307950728,3.043117744610282,10,0.01649081205710949,0.08665962311925313,0.0030640598673012673
172,ATK,3,345.0,1.0,5.198728579325595,13,0.0,5.616945082371905e-06,0.00011716234638632033
173,ATL,172,1129605.0,0.13783489732082144,2.915422885572139,11,0.02489617826231194,0.12207139421519628,0.008602871636390024
174,ATM,2,1425.0,1.0,4.968767274737424,13,0.0,4.445379000845666e-05,0.00011795149217217011
175,ATN,3,850.0,0.6666666666666666,5.731066887783306,11,1.083155339053617e-06,1.128590148588463e-06,0.00041309255589012093
176,ATP,2,228.0,0.0,6.732448866777225,12,0.0005530208871088102,9.95446321865715e-09,0.000197087840868891
177,ATQ,5,2275.0,0.6,4.055279159756772,11,4.0721659707377595e-06,0.002209006099176944,9.225690501949735e-05
178,ATT,2,132.0,0.0,5.195135433941404,13,0.0002763957565185053,5.1890593069889e-06,0.00011987894596093334
179,ATW,9,12181.0,0.75,3.7628524046434495,12,1.1488434573765988e-06,0.008472448548088632,0.00013048208610113676
180,ATY,1,884.0,0.0,5.044776119402985,13,0.0,2.54132812911445e-05,8.265649104357958e-05
181,ATZ,3,394.0,0.6666666666666666,4.0431177446102815,11,1.1723563669756794e-07,0.0019895461826131495,6.226438989809261e-05
182,AUA,23,28667.0,0.383399209486166,3.399944720840243,11,0.0009570119738211128,0.01945652181496472,0.0004058201568360289
183,AUC,1,156.0,0.0,4.265616362631288,12,0.0,0.0004954151856932249,4.4556849346874535e-05
184,AUG,2,456.0,1.0,4.046987285793256,12,0.0,0.0015886838645004515,6.135786847847767e-05
185,AUH,61,74375.5,0.2983606557377049,3.1766169154228856,10,0.004168411165584725,0.05189632633109261,0.0011850369026875469
186,AUK,4,156.0,0.5,5.194306246545053,13,4.133830493988156e-06,1.0614941400387727e-05,0.00015962952227741535
187,AUL,1,18.0,0.0,5.10171365395246,12,0.0,9.81788774796847e-06,5.246505411659478e-05
188,AUP,3,38.0,0.3333333333333333,6.732172470978441,12,0.0002764722145424385,1.0975868842533169e-08,0.00018799247083644
189,AUQ,2,212.5,1.0,4.51575456053068,12,0.0,8.969410451475212e-05,8.298986707670904e-05
190,AUR,1,300.0,0.0,3.687119955776672,11,0.0,0.003201969512488917,4.462909131360154e-05
191,AUS,33,116937.5,0.6060606060606061,3.431730237700387,11,0.00019447302463924322,0.037601533480900236,0.0008283230495662561
192,AUU,1,36.0,0.0,4.464344941956882,10,0.0,8.829432564809506e-05,4.2942175771988805e-05
193,AUV,2,99.0,1.0,6.725815367606413,12,0.0,2.0832734059281487e-08,0.00014764956323600004
194,AUW,6,4616.5,1.0,3.771144278606965,12,0.0,0.006645754145288653,7.526313497865896e-05
195,AUX,1,300.0,0.0,6.064953012714207,14,0.0,7.043751909256822e-07,5.4903030397166e-05
196,AUY,2,27.0,1.0,6.072692095080154,12,0.0,3.3384612774323316e-07,9.065614444240749e-05
197,AVI,7,1403.0,0.8571428571428571,3.543117744610282,11,5.1489021626717776e-06,0.012613572440841598,6.112001896978989e-05
198,AVK,2,100.0,1.0,4.621890547263682,12,0.0,0.0001016982081148364,7.982722760116797e-05
199,AVL,5,9312.5,1.0,3.9029850746268657,12,0.0,0.006479844056548527,0.00010262294837998116
200,AVN,1,1744.0,0.0,3.687119955776672,11,0.0,0.003201969512488917,5.9886017447791105e-05
201,AVP,10,9145.0,0.6888888888888889,3.757048092868988,12,2.3925308968072673e-05,0.0112905850422424,0.00010881286025820401
202,AWD,3,28.0,0.6666666666666666,6.072415699281371,12,7.645802393319649e-08,6.613461589443986e-07,7.812918759248332e-05
203,AWZ,6,7204.0,0.9333333333333333,3.9499723604201216,11,3.0273923929231926e-06,0.0031620381822582743,0.00021674880174922566
204,AXA,7,2591.0,0.7142857142857143,4.19485903814262,12,5.32519091877903e-07,0.0018504312967754907,7.44110320674772e-05
205,AXD,1,4646.0,0.0,4.042564953012715,11,0.0,0.0015390036937249039,0.00010784241523905065
206,AXK,1,236.0,0.0,4.517689331122167,12,0.0,0.0003417362162869977,4.884790077011406e-05
207,AXM,2,2287.0,1.0,4.263681592039801,12,0.0,0.0005517527137818466,8.834185795711422e-05
208,AXP,2,100.0,1.0,4.3468767274737425,12,0.0,0.0004992246996772068,5.4477631093788794e-05
209,AXT,4,19357.0,0.8333333333333334,3.7747374239911555,11,6.50706586665502e-09,0.002833328856614691,0.00019492508627363205
210,AXU,2,500.0,0.0,5.4292426755113325,13,1.274300398886608e-07,1.2247348310448617e-05,0.00011312387352320553
211,AYP,2,720.0,1.0,4.278883360972913,12,0.0,0.0004301791089403216,7.549587276505839e-05
212,AYQ,4,5557.0,0.8333333333333334,4.114151464897733,10,1.0408221949174906e-05,0.0005504053642083352,0.00021979392602279022
213,AYT,27,28226.0,0.5584045584045584,3.386677722498618,11,0.00016315220919497806,0.03892280315273763,0.0003669564450040329
214,AZB,2,76.0,1.0,4.7407407407407405,10,0.0,3.031280619218781e-05,7.507876028651852e-05
215,AZD,2,2450.0,1.0,4.199004975124378,12,0.0,0.0009496830733318841,0.00010219250501591353
216,AZN,3,1952.0,0.6666666666666666,3.8623548922056385,11,1.705368933617687e-07,0.0029343302240161357,9.184672747074972e-05
217,AZO,6,10723.0,1.0,3.757048092868988,12,0.0,0.009689810911770546,0.00011289386688341822
218,AZR,7,1506.0,0.5714285714285714,4.443891652846877,12,0.0005530730175796738,0.0009563356839148581,0.00013692191629235953
219,BAH,43,64870.5,0.48283499446290146,3.184355997788834,10,0.001212579815309657,0.044425981227471094,0.0009239248701091904
220,BAK,29,13110.0,0.33004926108374383,3.476506357103372,11,0.0006448393502308039,0.024454409744286386,0.00029750818041708295
221,BAL,1,693.0,0.0,4.488391376451078,12,0.0,0.0006132495014127548,5.6725727805276505e-05
222,BAQ,12,14356.0,0.45454545454545453,3.99640685461581,12,0.00010925532693836766,0.0028135304842181745,0.00033913001209811584
223,BAS,3,38.0,0.6666666666666666,6.2802653399668324,11,7.645802393319649e-08,8.133068085674555e-08,0.00011229812855676368
224,BAU,4,3960.0,0.6666666666666666,4.097844112769486,12,1.274300398886608e-07,0.0010037622372901403,0.0001273334550518108
225,BAV,4,2385.0,0.5,3.9579878385848537,11,8.349817272209984e-05,0.0019133984842262721,7.5348194574587e-05
226,BAX,4,1832.0,0.5,3.8756218905472637,11,2.2004981631764742e-07,0.0031515531108924117,0.00010243346512823644
227,BAY,3,234.0,0.6666666666666666,4.263405196241017,12,5.0972015955464324e-08,0.0011803453110811454,6.504578012049607e-05
228,BBA,1,2541.0,0.0,5.484798231066888,14,0.0,6.3133426970689616e-06,9.479494982107384e-05
229,BBI,6,3488.0,0.6,4.0707573244886675,11,1.532586766170245e-05,0.0018813955269631972,0.00012196112346306453
230,BBK,1,147.0,0.0,5.008015478164732,12,0.0,2.0940345118088454e-05,5.2415825190152814e-05
231,BBM,1,350.0,0.0,4.6130458817025985,11,0.0,0.00010056755352573511,4.826553298138409e-05
232,BBN,2,152.0,1.0,4.99281370923162,12,0.0,2.0281696743542677e-05,6.215914969068586e-05
233,BBO,6,936.0,0.4666666666666667,3.974847982310669,11,0.0004860647039159227,0.0024608952454243066,0.00016706869806876954
234,BCA,2,96.0,1.0,4.195411829740188,12,0.0,0.0009524001919289934,4.362650633754736e-05
235,BCD,2,9466.5,1.0,4.118850193477059,10,0.0,0.0005354555281202873,0.0001784821713244306
236,BCI,3,90.0,1.0,4.335820895522388,10,0.0,0.00019381045858733484,6.384430948703156e-05
237,BCL,1,63.0,0.0,4.562465450525152,13,0.0,0.00030712426524949867,4.283199804932744e-05
238,BCM,1,204.0,0.0,4.378109452736318,12,0.0,0.0004431772769970911,4.6498526482229857e-05
239,BCN,80,289105.0,0.3284810126582278,3.273079049198452,11,0.0019323009092833434,0.08914620248742584,0.0028164954275167174
240,BCO,1,36.0,0.0,5.431453841901603,13,0.0,6.006119651174941e-06,9.423166173133708e-05
241,BCP,2,38.0,0.0,6.723880597014926,12,2.3625529395357713e-06,1.0667965340699434e-08,0.00015781894497203449
242,BDA,8,12671.5,1.0,3.4496959646213377,11,0.0,0.016140641519696425,0.00013227552721370518
243,BDB,5,1613.0,0.5,4.335544499723604,10,3.568041116882502e-07,0.00022565283356203175,9.482316167986299e-05
244,BDD,2,177.0,1.0,6.456605859590934,12,0.0,5.749128328502514e-08,0.0001528607656660753
245,BDH,3,666.0,1.0,4.938916528468767,12,0.0,0.00016751557250960228,5.8688003590461226e-05
246,BDJ,8,4619.5,0.2857142857142857,4.4192924267551135,11,0.0011825573047179923,0.00030914169125100097,0.00019197023016930378
247,BDO,2,614.5,0.0,4.704256495301271,11,1.0194403191092865e-07,6.676229925534157e-05,5.54034875794845e-05
248,BDQ,3,3878.0,1.0,4.080983969043671,11,0.0,0.0016386997369760836,0.00010184111760452722
249,BDS,2,8558.0,1.0,3.7650635710337204,11,0.0,0.004557028801831161,0.00011863579401976142
250,BDU,4,4236.0,1.0,4.277777777777778,12,0.0,0.0010857297889500421,0.00012954365407598346
251,BEB,3,851.0,0.6666666666666666,4.358761746821449,12,7.645802393319649e-08,0.0006339317893973224,8.365729536509432e-05
252,BED,4,4950.0,1.0,3.699004975124378,12,0.0,0.005795629059891763,7.365489586837824e-05
253,BEG,33,16134.0,0.634469696969697,3.417910447761194,11,0.0008393670291035617,0.0530238138921838,0.0003145827176359025
254,BEI,2,90.0,1.0,5.42841348811498,13,0.0,6.4570145547049205e-06,0.0001089351152626992
255,BEJ,3,648.0,0.6666666666666666,5.900497512437811,12,8.869130776250792e-07,9.347283246127873e-07,0.00023496928583430557
256,BEL,16,25352.0,0.18333333333333332,3.9715312327252628,12,0.004878321114665357,0.0023831327678865365,0.0009193212743404833
257,BEN,16,7064.0,0.4583333333333333,3.662244333886125,11,0.0013493220615904279,0.016109554851645905,0.0002984851330848653
258,BER,89,182219.0,0.3225229826353422,3.3360972913211717,11,0.0016307995429373891,0.09577079282071135,0.001903580636109482
259,BES,4,10006.5,1.0,3.684908789386401,11,0.0,0.005046582290712788,0.000148267696913686
260,BET,30,4996.0,0.03908045977011494,4.19624101713654,12,0.0167874714367386,0.00029187800150434333,0.001530316513499316
261,BEU,2,76.0,0.0,6.315644002211166,12,0.00032761182643730266,8.974369497112784e-08,0.00017658068693970067
262,BEW,8,3188.5,0.35714285714285715,3.9228855721393034,11,0.0014329219135001843,0.0023836070658614346,0.00025132727283342325
263,BEY,43,38421.5,0.5503875968992248,3.30016583747927,11,0.0002625504702635088,0.057246650425480806,0.0005486098391896839
264,BFD,1,608.0,0.0,4.146213377556661,12,0.0,0.00142268276640971,4.619945183883182e-05
265,BFF,1,494.0,0.0,4.185185185185185,12,0.0,0.0012237121818025965,4.546007955544874e-05
266,BFL,4,6869.0,1.0,3.7001105583195137,11,0.0,0.005802599669649232,9.121173866630402e-05
267,BFN,4,3804.0,1.0,4.0069098949695965,11,0.0,0.001269597242325991,0.00011736268453036053
268,BFQ,2,57.0,1.0,4.377003869541183,12,0.0,0.00038808786086723884,7.323876235335715e-05
269,BFS,18,56586.0,0.43790849673202614,3.60530679933665,11,5.250835807260386e-05,0.013153052628437687,0.0005866434039229512
270,BFV,1,462.0,0.0,3.957158651188502,11,0.0,0.0011718670814140158,4.710992648105255e-05
271,BGA,6,8310.0,0.6666666666666666,4.261746821448314,12,5.097201595546431e-07,0.0006338490808386178,0.00021494302604604305
272,BGF,5,1751.0,0.5,4.457435046987285,12,1.2238591483369704e-05,0.0005698612672544174,0.00013808043553574834
273,BGI,16,28551.0,0.475,3.4215035931453843,11,0.00036500893255593205,0.015302454515805544,0.0004031487812978579
274,BGM,9,6287.0,0.8055555555555556,3.6517412935323383,12,6.035646468045597e-06,0.011736804653063785,9.256891742832873e-05
275,BGO,18,72490.0,0.2549019607843137,3.5693753454947483,11,0.0014178532755384208,0.01263482067960748,0.000994658815236967
276,BGR,8,7481.0,0.6071428571428571,3.6807628524046434,12,3.51754015967503e-05,0.009411236533961276,0.00010664216050867773
277,BHB,2,513.0,1.0,4.046987285793256,12,0.0,0.0015886838645004515,6.174428179909323e-05
278,BHE,3,2407.0,1.0,4.248756218905473,11,0.0,0.00029875068440203545,9.576064624082162e-05
279,BHG,2,57.0,1.0,5.800718629076838,14,0.0,8.546100161895509e-06,7.575329873917002e-05
